120,N,,Yucca,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,GT,DFO,DFO,,,barrels,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,2013
120,N,,Yucca,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,GT,NG,NG,,,mcf,,,,,,,,,,,,"46,500",,,,,,,,,,,,"46,500",,,,,,,,,,,,1.02,,,,,,,,,,,,"47,291",,,,,,,,,,,,"47,291",,,,,,,,,,,,"4,005",,,,,,2013
120,N,,Yucca,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,GT,RFO,RFO,,,barrels,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,2013
120,N,,Yucca,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,ST,DFO,DFO,,,barrels,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,2013
120,N,,Yucca,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,ST,NG,NG,,,mcf,,,,,,,,,,,,"270,740",,,,,,,,,,,,"270,740",,,,,,,,,,,,1.02,,,,,,,,,,,,"275,072",,,,,,,,,,,,"275,072",,,,,,,,,,,,"24,998",,,,,,2013
120,N,,Yucca,Arizona Public Service Co,803,AZ,MTN,WECC,,22,1,Electric Utility,ST,RFO,RFO,,,barrels,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,2013
126,N,,H Wilson Sundt Generating Station,Tucson Electric Power Co,24211,AZ,MTN,WECC,,22,1,Electric Utility,GT,NG,NG,,,mcf,,,,,,,,,,,,221,,,,,,,,,,,,221,,,,,,,,,,,,1.03,,,,,,,,,,,,228,,,,,,,,,,,,228,,,,,,,,,,,,-113,,,,,,2013
126,N,,H Wilson Sundt Generating Station,Tucson Electric Power Co,24211,AZ,MTN,WECC,,22,1,Electric Utility,ST,BIT,COL,,,short tons,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,2013
126,N,,H Wilson Sundt Generating Station,Tucson Electric Power Co,24211,AZ,MTN,WECC,,22,1,Electric Utility,ST,DFO,DFO,,,barrels,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,2013
126,N,,H Wilson Sundt Generating Station,Tucson Electric Power Co,24211,AZ,MTN,WECC,,22,1,Electric Utility,ST,LFG,MLG,,,mcf,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0.00,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,2013
126,N,,H Wilson Sundt Generating Station,Tucson Electric Power Co,24211,AZ,MTN,WECC,,22,1,Electric Utility,ST,NG,NG,,,mcf,,,,,,,,,,,,"337,810",,,,,,,,,,,,"337,810",,,,,,,,,,,,1.03,,,,,,,,,,,,"347,944",,,,,,,,,,,,"347,944",,,,,,,,,,,,"27,990",,,,,,2013
126,N,,H Wilson Sundt Generating Station,Tucson Electric Power Co,24211,AZ,MTN,WECC,,22,1,Electric Utility,ST,SUB,COL,,,short tons,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,,,,,,,.,,,,,,2013
